HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,target,record
733.2291666666666,49.231164537601536,,,,,,,70.39226594491849,70.8420260063975,0.06714294353757277,0.096003090363861,733.3333333333333,18.5325,0.02527159090909091,25.0,0.6993831478038314,716.6666666666666,750.0,17.5,43.75,458.3333333333333,902.7777777777778,5.333333333333333,304.6875,1,116
731.5277777777777,29.093656527374367,,,,,,,43.6427787772133,43.92095071426445,0.0397710892343071,0.05965976973532102,730.5555555555555,16.473333333333294,0.02254904942965774,19.44444444444457,0.6666316248076464,718.8888888888889,744.4444444444445,10.0,28.749999999999996,669.4444444444443,858.3333333333333,4.705882352941177,85.9375,1,116
712.8726287262873,35.32437326303499,,,,,,,46.137588048579275,46.33874083144936,0.04955215257198218,0.06472066143290535,711.1111111111111,12.355000000000055,0.01737421875000008,16.666666666666742,0.7656311211119486,700.5555555555555,722.2222222222222,2.4390243902439024,18.29268292682927,486.1111111111111,855.5555555555555,4.315789473684211,257.8125,1,116
718.6653116531165,20.604131932106252,,,,,,,31.26590435093598,31.460028093231035,0.028669996447597292,0.04350551479800283,716.6666666666666,12.355000000000055,0.017239534883721007,19.444444444444343,0.6589968324869337,708.3333333333334,727.7777777777777,3.6585365853658534,25.609756097560975,663.8888888888889,850.0,4.1,85.9375,1,116
722.1205962059621,11.86924137360061,,,,,,,15.816207376936969,15.911010217817749,0.016436647058624104,0.021902446018069115,722.2222222222222,12.354999999999887,0.017106923076922922,16.66666666666663,0.7504480113802894,713.8888888888889,733.3333333333333,0.0,21.951219512195124,700.0,752.7777777777777,3.9047619047619047,46.875,1,116
1203.4580498866214,35.54366578295871,,,,,,,34.82392512794724,35.159578110815964,0.029534611352931915,0.028936550909462965,1208.3333333333333,24.71000000000011,0.020449655172413886,38.888888888888914,1.0206679934087572,1177.2222222222222,1226.111111111111,14.285714285714285,59.183673469387756,1125.0,1266.6666666666665,4.9,93.75,1,117
1205.1587301587301,24.421022027598017,,,,,,,31.1882105178967,31.50256921892877,0.020263739054839316,0.02587892344586753,1208.3333333333333,24.71000000000011,0.020449655172413886,36.11111111111131,0.7830209435576474,1183.3333333333333,1226.111111111111,10.204081632653061,55.10204081632652,1150.0,1258.3333333333333,6.125,85.9375,1,117
1200.283446712018,30.55158274866967,,,,,,,29.15839829891249,29.46551045857445,0.025453639998419354,0.02429292712382829,1194.4444444444443,24.71000000000011,0.02068744186046521,33.33333333333326,1.047779868958342,1178.3333333333335,1226.111111111111,10.204081632653061,46.93877551020408,1136.111111111111,1266.6666666666665,5.444444444444445,62.5,1,117
1175.8333333333335,21.46711700771269,,,,,,,27.35218180204874,27.635097469719813,0.01825693863164793,0.02326195475723493,1177.7777777777778,24.709999999999773,0.02098018867924509,34.72222222222217,0.7848411202833098,1155.5555555555554,1192.2222222222222,4.0,57.99999999999999,1133.3333333333333,1219.4444444444446,6.25,23.4375,1,117
1196.9954648526077,23.308496031155666,,,,,,,30.767885995660734,31.08902590176931,0.019472501538696944,0.02570426279722734,1194.4444444444443,20.591666666666704,0.017239534883720962,25.0,0.7575592302455527,1177.7777777777778,1214.4444444444446,8.16326530612245,59.183673469387756,1150.0,1241.6666666666667,6.125,62.5,1,117
1170.1111111111113,16.472412938214443,,,,,,,24.190080403378015,24.431095183363535,0.014077648508587025,0.020673319117880742,1172.2222222222222,16.473333333333294,0.014053080568720346,22.22222222222217,0.6809573454710038,1155.5555555555554,1183.3333333333333,0.0,46.0,1138.888888888889,1211.111111111111,4.545454545454546,54.6875,1,117
1191.1666666666665,28.080493395726545,,,,,,,33.27659570355021,33.60894810103729,0.023573941566301847,0.02793613743127204,1191.6666666666667,32.94666666666625,0.0276475524475521,41.666666666666515,0.8438511452879989,1166.6666666666667,1217.2222222222222,10.0,60.0,1130.5555555555554,1255.5555555555554,7.142857142857143,70.3125,1,117
1181.9160997732426,22.259246132355507,,,,,,,31.219120545818026,31.546834688637926,0.018833186329068594,0.02641399042775337,1183.3333333333333,24.71000000000011,0.020881690140845167,33.33333333333326,0.7130004222792643,1161.1111111111113,1200.0,6.122448979591836,53.06122448979592,1138.888888888889,1230.5555555555557,6.125,85.9375,1,117
1182.1995464852607,29.685196560773687,,,,,,,26.223899428471153,26.501408737850603,0.02511014037268859,0.022182295287150242,1180.5555555555557,28.82833333333318,0.024419294117646928,41.666666666666515,1.1319901771948004,1158.3333333333335,1209.4444444444443,2.0408163265306123,42.857142857142854,1125.0,1241.6666666666667,6.125,70.3125,1,117
1188.4444444444443,23.983228792022572,,,,,,,26.346337575710823,26.61048898071446,0.020180353321634554,0.02216875824433409,1193.0555555555557,24.709999999999944,0.02071152502910356,36.111111111111086,0.9103059855322417,1169.4444444444446,1208.3333333333333,6.0,42.0,1138.888888888889,1241.6666666666667,5.0,39.0625,1,117
1174.0555555555557,34.004996075951425,,,,,,,30.786593038359186,31.105159004378358,0.028963702709843636,0.026222432910162557,1183.3333333333333,20.591666666666704,0.01740140845070426,32.638888888888914,1.104539110046448,1160.5555555555557,1197.2222222222222,10.0,46.0,1086.111111111111,1230.5555555555557,6.25,125.0,1,117
1168.6666666666667,46.75485674102501,,,,,,,31.140049709227675,31.143947449753394,0.04000700804993583,0.02664579267760497,1180.5555555555557,26.769166666666646,0.022675058823529392,31.944444444444343,1.501438089457199,1151.6666666666665,1200.0,8.0,56.00000000000001,988.8888888888889,1225.0,4.545454545454546,203.125,1,117
1087.5,123.36839879632869,,,,,,,45.01565584223034,45.190642121511324,0.11344220578972754,0.04139370652159111,1116.6666666666667,131.78666666666652,0.11801791044776105,197.91666666666652,2.7405665093208227,957.2222222222223,1200.0,25.925925925925924,66.66666666666666,791.6666666666666,1258.3333333333333,13.5,421.875,1,117
1186.7222222222222,28.84726855350845,,,,,,,31.499539083279537,31.7937389549372,0.024308357940318905,0.026543312742803787,1191.6666666666667,32.946666666666424,0.02764755244755224,43.05555555555543,0.9157997035207746,1163.888888888889,1214.4444444444443,8.0,62.0,1125.0,1236.111111111111,7.142857142857143,70.3125,1,117
1175.2222222222222,25.339966112646486,,,,,,,32.135507684171216,32.45559127182709,0.021561850715119447,0.02734419676255469,1173.611111111111,26.769166666666816,0.022809230769230898,35.416666666666515,0.7885347996268948,1155.5555555555554,1200.0,14.000000000000002,52.0,1116.6666666666667,1222.2222222222224,7.142857142857143,46.875,1,117
1178.3333333333333,21.915398843625514,,,,,,,28.090641718896176,28.380299320457677,0.018598641168564793,0.023839299902882187,1177.7777777777778,20.591666666666704,0.017483490566037766,27.083333333333258,0.7801672550927641,1155.5555555555554,1195.0,0.0,60.0,1136.111111111111,1230.5555555555557,6.25,15.625,1,117
1153.9215686274508,53.25566239698883,,,,,,,38.07278604248757,38.42946144796528,0.046151890947263054,0.03299425808269951,1172.2222222222222,32.94666666666659,0.028106161137440692,43.05555555555566,1.398785535094748,1141.6666666666665,1191.6666666666667,15.686274509803921,56.86274509803921,1022.2222222222222,1225.0,7.285714285714286,195.3125,1,117
1212.673611111111,37.33780372769367,,,,,,,39.465083003389296,39.84300112777348,0.030789656330925633,0.03254386229055438,1219.4444444444446,30.887500000000056,0.025329157175398676,43.05555555555543,0.9460971797395451,1187.2222222222222,1240.5555555555557,25.0,60.416666666666664,1105.5555555555557,1280.5555555555554,6.857142857142857,148.4375,1,117
1186.6213151927436,25.776729288695826,,,,,,,32.53035540281946,32.874133376542936,0.021722793075319817,0.02741426855081862,1183.3333333333333,24.709999999999773,0.02088169014084488,33.33333333333326,0.7923900298507563,1166.6666666666667,1205.5555555555554,12.244897959183673,63.26530612244898,1130.5555555555554,1244.4444444444446,7.0,93.75,1,117
1182.5555555555554,25.864006611398334,,,,,,,39.30975695276633,39.712125214559535,0.021871282486384012,0.033241361700168844,1183.3333333333333,24.71000000000011,0.020881690140845167,35.416666666666515,0.6579538673433141,1161.1111111111113,1203.3333333333333,22.0,64.0,1133.3333333333333,1230.5555555555557,7.142857142857143,46.875,1,117
1189.0589569160998,24.646472610921688,,,,,,,34.34283474545905,34.69517267896985,0.020727712841795403,0.02888236495398797,1194.4444444444443,28.82833333333318,0.024135348837209178,36.11111111111086,0.7176598202680559,1166.6666666666667,1210.5555555555554,8.16326530612245,65.3061224489796,1144.4444444444443,1255.5555555555554,5.444444444444445,78.125,1,117
1176.4999999999998,22.38608800697395,,,,,,,28.51349947490425,28.761059597531414,0.019027699113450026,0.024235868656952195,1177.7777777777778,20.591666666666704,0.017483490566037766,27.083333333333258,0.7851048948473247,1158.3333333333335,1191.6666666666667,8.0,60.0,1127.7777777777778,1222.2222222222224,5.555555555555555,62.5,1,117
1177.666666666667,22.38432936360169,,,,,,,32.965181628476394,33.28901532329028,0.01900735581398388,0.027991945905867295,1172.2222222222222,24.71000000000011,0.021079620853080665,30.55555555555543,0.6790294564694702,1158.3333333333335,1197.2222222222222,10.0,60.0,1136.111111111111,1225.0,5.555555555555555,39.0625,1,117
1172.611111111111,17.737784521975886,,,,,,,23.977581492096473,24.225451089167972,0.015126740957765953,0.02044802515079057,1175.0,20.591666666666367,0.017524822695035205,24.999999999999773,0.7397653732434458,1157.2222222222224,1188.888888888889,0.0,44.0,1125.0,1200.0,5.0,62.5,1,117
1164.7222222222224,20.80402322177479,,,,,,,33.19130740686748,33.5350723124001,0.017861789553634447,0.02849718737532147,1165.2777777777778,22.650833333333406,0.01943814064362342,27.777777777778056,0.6267913151703784,1149.4444444444443,1181.111111111111,10.0,56.00000000000001,1119.4444444444446,1205.5555555555554,5.555555555555555,70.3125,1,117
1166.8333333333333,17.40982960263089,,,,,,,22.275305080454245,22.505487465735506,0.01492057957660125,0.01909039144161198,1166.6666666666667,16.473333333333294,0.014119999999999966,21.52777777777783,0.7815753606852895,1152.7777777777776,1178.3333333333335,2.0,34.0,1127.7777777777778,1216.6666666666665,5.0,62.5,1,117
1162.0370370370372,32.071807293092576,,,,,,,33.639794923113534,33.96459148034622,0.027599642929513925,0.028948986866105666,1166.6666666666667,32.94666666666693,0.028240000000000223,47.22222222222217,0.9533889063948006,1136.111111111111,1188.888888888889,13.725490196078432,60.78431372549019,1094.4444444444446,1219.4444444444446,7.285714285714286,39.0625,1,117
1172.7222222222224,19.340424716605767,,,,,,,32.401467979646874,32.7259677713935,0.01649190605423771,0.027629277731472057,1172.2222222222222,20.591666666666534,0.01756635071090036,24.30555555555543,0.5968996444468053,1157.7777777777778,1191.6666666666667,10.0,57.99999999999999,1130.5555555555554,1213.8888888888887,4.545454545454546,31.25,1,117
1168.611111111111,22.024703256569314,,,,,,,34.03920049842437,34.39118462378105,0.01884690556777978,0.0291279110516586,1170.8333333333335,18.532499999999832,0.015828469750889532,29.861111111111086,0.647039382067414,1150.0,1183.888888888889,16.0,66.0,1111.111111111111,1211.111111111111,5.0,85.9375,1,117
1164.4444444444443,20.809699368455405,,,,,,,26.908156362166185,27.186039437932493,0.017870925030162087,0.023108149547661803,1163.888888888889,24.71000000000011,0.021230548926014416,34.02777777777783,0.7733602811121826,1146.6666666666665,1183.888888888889,6.0,48.0,1125.0,1205.5555555555554,7.142857142857143,15.625,1,117
689.5348837209302,213.18838452080482,,,,,,,387.4647124748487,389.7480560841294,0.3091770837907119,0.5619218427122594,655.5555555555557,255.33666666666676,0.3894966101694916,345.8333333333333,0.5502136779349769,469.44444444444446,863.8888888888889,81.3953488372093,90.69767441860465,419.44444444444446,1308.3333333333333,12.285714285714286,54.6875,1,200
725.6515775034293,217.04084126183247,,,,,,,401.74856530200856,404.2541069423568,0.29909787009428335,0.5536383820513502,708.3333333333334,304.7566666666667,0.430244705882353,411.11111111111114,0.5402404887212857,491.66666666666663,961.1111111111111,81.48148148148148,87.65432098765432,425.0,1125.0,27.0,23.4375,1,200
715.1422764227643,119.56293962744014,,,,,,,211.1614173691245,212.46665082549086,0.16718762625181338,0.295271898097511,711.1111111111111,65.89333333333335,0.09266250000000002,94.44444444444446,0.5662158414973887,661.6666666666666,775.0,42.68292682926829,60.97560975609756,452.77777777777777,1005.5555555555555,13.666666666666666,250.0,1,200
695.8496732026143,188.46124537161504,,,,,,,356.37616117519457,358.5051620934787,0.2708361484230226,0.5121453309520009,686.1111111111111,255.33666666666676,0.37215060728744953,347.22222222222223,0.5288267451732481,480.55555555555554,894.4444444444445,82.35294117647058,88.23529411764706,427.77777777777777,1158.3333333333335,17.0,62.5,1,200
639.2814009661835,84.45779961721423,,,,,,,141.01095587136606,141.79042851481378,0.13211365056072052,0.22057728514899375,644.4444444444446,65.89333333333352,0.10224827586206924,79.16666666666674,0.5989449478965229,584.4444444444445,693.8888888888889,54.347826086956516,71.73913043478261,427.77777777777777,902.7777777777778,13.142857142857142,171.875,1,200
623.4042553191489,95.18604174855588,,,,,,,168.16357844242788,169.07491014754854,0.15268750724171082,0.26975045006123244,620.8333333333334,92.6625,0.14925503355704697,124.30555555555554,0.5660324466819286,544.4444444444443,693.8888888888889,68.08510638297872,86.17021276595744,438.88888888888886,833.3333333333334,13.428571428571429,242.1875,1,200
670.0126262626262,125.7630034237972,,,,,,,223.85495339378326,225.15061296588675,0.1877024379754026,0.3341055744612765,666.6666666666666,70.01166666666667,0.10501750000000001,93.05555555555543,0.5618057653723993,603.8888888888888,722.7777777777778,57.95454545454546,81.81818181818183,441.66666666666663,1166.6666666666667,12.571428571428571,242.1875,1,200
708.1994645247659,192.10159581125242,,,,,,,355.6277979623205,357.8042910471894,0.271253517453817,0.5021576770055355,716.6666666666666,255.33666666666676,0.3562837209302327,304.16666666666674,0.5401759843070703,496.6666666666667,895.0000000000001,80.72289156626506,92.7710843373494,438.88888888888886,1286.1111111111113,27.666666666666668,0.0,1,200
733.5069444444445,179.76775213635378,,,,,,,326.7928119767649,328.84311604162207,0.24507982303086337,0.4455210880440629,738.8888888888889,191.50249999999986,0.2591763157894735,258.33333333333326,0.550097020338181,533.3333333333334,892.2222222222223,75.0,83.75,430.5555555555556,1122.2222222222222,16.0,312.5,1,200
704.3320105820106,151.2272857364914,,,,,,,271.9093973420801,273.54037313528426,0.21471022680273721,0.3860528745774216,706.9444444444443,191.50249999999977,0.2708876227897836,243.05555555555543,0.556167926576798,532.2222222222223,842.7777777777778,76.19047619047619,80.95238095238095,427.77777777777777,977.7777777777777,12.0,265.625,1,200
687.4677002583979,169.3652682187317,,,,,,,282.6009372955946,284.18941402136943,0.24636105544314665,0.41107522170041383,676.3888888888889,160.61500000000004,0.23745954825462018,217.3611111111112,0.5993089401595977,519.4444444444445,822.2222222222222,74.4186046511628,86.04651162790698,447.22222222222223,1288.888888888889,17.2,39.0625,1,200
644.3538647342995,121.0283089254243,,,,,,,209.33702060789005,210.47396157955552,0.1878289485783259,0.32487897111350544,626.3888888888889,131.7866666666666,0.210391130820399,172.22222222222217,0.5781505276705111,528.3333333333334,788.3333333333334,78.26086956521739,90.21739130434783,438.88888888888886,925.0,18.4,93.75,1,200
687.7583979328165,115.25631968723528,,,,,,,205.31141657924866,206.52850864119839,0.1675825697420187,0.2985225875777739,686.1111111111111,72.07083333333338,0.10504251012145757,102.08333333333348,0.5613731647638173,605.5555555555555,755.5555555555555,59.30232558139535,81.3953488372093,436.11111111111114,1005.5555555555555,14.333333333333334,250.0,1,200
665.0749063670413,150.2183967290545,,,,,,,248.15819870093264,249.57825282191843,0.22586688400201346,0.37312819402026753,633.3333333333333,98.83999999999993,0.15606315789473676,147.22222222222229,0.6053332008187644,568.3333333333334,791.1111111111111,64.04494382022472,79.7752808988764,447.22222222222223,1386.111111111111,9.88888888888889,171.875,1,200
603.0328798185941,43.54781183115377,,,,,,,49.589443362087565,49.846520650855254,0.07221465576512832,0.08223339891019738,600.0,45.30166666666665,0.07550277777777775,60.41666666666663,0.8781669822986402,565.0,636.1111111111111,37.755102040816325,67.3469387755102,522.2222222222223,719.4444444444445,9.8,156.25,1,200
647.7106227106227,95.43470807799252,,,,,,,161.05336342671097,161.9501312634866,0.14734158238536382,0.2486501807747326,641.6666666666667,74.13000000000017,0.11552727272727298,100.0,0.592565756140952,583.3333333333334,702.7777777777777,57.14285714285714,78.02197802197803,450.0,969.4444444444445,15.166666666666666,140.625,1,200
676.8837803320562,166.8267395882446,,,,,,,296.81623604303377,298.55699552418804,0.24646290018414252,0.43850398645602917,672.2222222222223,230.62666666666664,0.34308099173553713,306.94444444444434,0.5620539557143946,503.3333333333333,841.6666666666666,85.0574712643678,89.65517241379311,416.6666666666667,1072.2222222222222,21.75,242.1875,1,200
728.9094650205761,223.28987354308336,,,,,,,408.4373686441267,410.9795171201876,0.30633416666743407,0.5603403279069741,694.4444444444445,284.165,0.4091976,388.8888888888888,0.5466930567208624,502.77777777777777,930.5555555555555,85.18518518518519,90.12345679012346,430.5555555555556,1263.888888888889,16.2,101.5625,1,200
720.1303155006858,211.02681561956035,,,,,,,350.5716231570418,352.78040105561973,0.2930397611060708,0.4868169213419372,719.4444444444445,284.1649999999999,0.39497837837837824,344.44444444444446,0.6019506476855627,511.1111111111111,925.0,82.71604938271605,87.65432098765432,444.4444444444444,1152.7777777777776,20.25,46.875,1,200
711.8808567603749,188.96425308516075,,,,,,,323.6217969321031,325.611728989865,0.26544365014266386,0.454601066820142,694.4444444444445,251.21833333333333,0.3617544,345.83333333333326,0.5839045913363062,520.0000000000001,922.2222222222226,84.33734939759037,90.36144578313254,444.4444444444444,1091.6666666666665,16.6,62.5,1,200
691.4082687338502,185.13750209433917,,,,,,,361.9874986306173,364.1037443357966,0.2677687127366505,0.5235510117538966,702.7777777777778,277.9874999999999,0.3955553359683793,366.6666666666667,0.5114472262017504,502.77777777777777,880.5555555555555,98.83720930232558,98.83720930232558,413.88888888888886,952.7777777777777,8.6,101.5625,1,200
686.9186046511627,165.55723684229295,,,,,,,269.34150044779824,270.93793817329896,0.2410143439430757,0.3921010417014076,693.0555555555555,242.9816666666666,0.35059478957915824,322.2222222222222,0.6146740720128275,505.55555555555554,861.1111111111112,87.20930232558139,89.53488372093024,441.66666666666663,1069.4444444444443,12.285714285714286,70.3125,1,200
695.6862745098039,146.22962399093777,,,,,,,240.43580606297934,241.8795485063499,0.2101947808212465,0.34560952957192637,700.0,164.7333333333333,0.23533333333333328,222.22222222222217,0.6081857206935086,555.5555555555555,811.1111111111111,80.0,89.41176470588236,436.11111111111114,1061.111111111111,17.0,234.375,1,200
661.4814814814814,152.61011115191903,,,,,,,261.22115645314994,262.7010829679756,0.23070957452977683,0.3949032040445156,637.5,191.50250000000003,0.3003960784313726,256.2499999999999,0.584218036640113,508.3333333333333,806.1111111111111,80.0,86.66666666666667,430.5555555555556,1050.0,15.0,62.5,1,200
679.661558109834,161.5407342330431,,,,,,,297.8511000110253,299.59415085167467,0.23767819778169352,0.43823443662072215,675.0,230.62666666666664,0.3416691358024691,306.94444444444446,0.5423539957618537,506.1111111111111,843.8888888888889,90.80459770114942,95.40229885057471,450.0,1136.111111111111,21.75,0.0,1,200
719.1700960219479,201.44951431263422,,,,,,,366.57393082331873,368.8856887723827,0.2801138637812414,0.5097179830627044,730.5555555555555,275.92833333333346,0.37769657794676825,369.44444444444446,0.5495467554394337,516.6666666666667,913.8888888888889,88.88888888888889,93.82716049382715,422.22222222222223,1161.1111111111113,20.25,101.5625,1,200
757.7991452991454,188.21928343202597,,,,,,,335.2083209084838,337.40455408626144,0.2483762149899567,0.44234454866818107,741.6666666666666,162.67416666666668,0.2193359550561798,215.27777777777771,0.5614994368931917,609.4444444444445,944.4444444444445,69.23076923076923,84.61538461538461,397.2222222222222,1241.6666666666667,15.6,382.8125,1,200
744.6581196581196,200.64269093130727,,,,,,,342.6543695844988,344.90001540761017,0.26944269542568666,0.4601499138179209,741.6666666666667,189.4433333333333,0.255429213483146,254.16666666666674,0.5855541581874637,558.3333333333334,895.0,83.33333333333334,89.74358974358975,413.88888888888886,1213.8888888888887,13.0,382.8125,1,200
752.5997150997149,188.22262798266877,,,,,,,334.5949249895518,336.7826535884562,0.25009659744254675,0.44458550578273875,734.7222222222222,162.6741666666666,0.22140907372400748,218.05555555555543,0.5625388011744239,590.0,875.5555555555555,74.35897435897436,88.46153846153845,383.33333333333337,1233.3333333333335,19.5,328.125,1,200
739.8382559774965,168.7183112919297,,,,,,,294.66693872912464,296.45250439700123,0.2280475630028269,0.39828562033440923,722.2222222222222,144.1416666666666,0.19958076923076914,199.9999999999999,0.572572925960403,612.7777777777778,863.8888888888889,74.68354430379746,87.34177215189874,450.0,1158.3333333333335,19.75,257.8125,1,200
668.0087390761548,132.96067474355016,,,,,,,175.91676057110547,176.89583067650085,0.19904032232786745,0.2633449987711171,666.6666666666666,82.36666666666648,0.12354999999999972,108.33333333333326,0.7558158433107772,574.4444444444445,755.5555555555555,75.28089887640449,87.64044943820225,347.22222222222223,1013.8888888888888,12.714285714285714,296.875,1,201
671.6224747474748,155.3435707007976,,,,,,,210.62195463996323,211.81663315821714,0.23129596840725986,0.3136017071482838,670.8333333333333,158.55583333333334,0.23635652173913047,211.80555555555566,0.7375469046725999,537.2222222222222,803.3333333333334,78.4090909090909,89.77272727272727,377.77777777777777,1155.5555555555554,17.6,320.3125,1,201
669.6969696969696,146.28738617864562,,,,,,,189.436981834492,190.53361761491027,0.21843817845680116,0.28286970138182066,673.6111111111111,107.07666666666667,0.15895917525773195,133.33333333333326,0.7722219007187019,578.3333333333334,756.1111111111111,75.0,88.63636363636364,363.88888888888886,1141.6666666666665,11.0,335.9375,1,201
695.8169934640523,172.01014396098802,,,,,,,236.70695902386004,238.12740593826382,0.2472060118920831,0.34018565405457996,661.1111111111111,144.1416666666666,0.21802941176470578,194.44444444444434,0.7266797084054019,586.1111111111111,827.7777777777777,71.76470588235294,91.76470588235294,369.44444444444446,1213.8888888888887,17.0,390.625,1,201
698.0392156862746,157.33103317329844,,,,,,,191.79602260139362,192.9305117919789,0.22538996325388258,0.2747639649626706,675.0,123.55000000000005,0.1830370370370371,174.9999999999999,0.8203039408188189,601.6666666666666,816.6666666666666,72.94117647058823,88.23529411764706,375.0,1133.3333333333333,21.25,281.25,1,201
681.7369093231163,139.43409281912935,,,,,,,189.56502334653126,190.67684012738238,0.20452771576878656,0.2780618457855638,675.0,127.6683333333333,0.1891382716049382,166.66666666666663,0.7355475728464903,588.8888888888889,771.1111111111112,74.71264367816092,86.20689655172413,400.0,1102.7777777777778,14.5,187.5,1,201
1087.3456790123457,465.24086704453595,,,,,,,414.27387719913787,418.16399642900507,0.42786841022546024,0.3809955612049976,1066.6666666666665,411.83333333333354,0.38609375000000024,540.2777777777778,1.1230272837620865,709.4444444444445,1325.0,70.37037037037037,87.03703703703704,441.66666666666663,2883.3333333333335,18.0,304.6875,1,201
1136.912393162393,406.11376234067393,,,,,,,442.38117209961086,446.5361521999042,0.35720761316625554,0.3891075290938644,1220.8333333333333,232.68583333333333,0.1905959044368601,340.2777777777778,0.9180177366346626,704.4444444444446,1325.5555555555557,80.76923076923077,94.23076923076923,302.77777777777777,1991.6666666666667,17.333333333333332,914.0625,1,201
770.6505847953216,396.60190765245056,,,,,,,312.94433431299063,314.4773112843691,0.5146325915755773,0.4060781117763066,643.0555555555555,228.56750000000005,0.35543974082073443,329.86111111111126,1.267324134572093,497.22222222222223,944.4444444444445,78.94736842105263,85.52631578947368,394.44444444444446,1947.2222222222222,15.2,109.375,1,201
1148.202614379085,346.0459290902609,,,,,,,422.40529656705445,426.6085118388917,0.30138054447593526,0.3678839355329975,1177.7777777777778,329.4666666666666,0.2797358490566037,369.44444444444434,0.8192272490487772,911.1111111111111,1347.2222222222224,96.07843137254902,96.07843137254902,302.77777777777777,1988.888888888889,17.0,539.0625,1,201
1108.385744234801,286.792551373217,,,,,,,400.9738930597347,404.8848877362416,0.2587479610460081,0.36176384904386877,1188.888888888889,160.61499999999987,0.1350967289719625,308.33333333333337,0.7152399603494694,912.2222222222223,1261.111111111111,77.35849056603774,90.56603773584906,302.77777777777777,1625.0,17.666666666666668,976.5625,1,201
1025.3411306042883,312.27331733220234,,,,,,,436.8985220421445,440.8489547746778,0.3045555357251328,0.42610064982437296,1108.3333333333335,238.86333333333295,0.21551578947368383,283.3333333333335,0.7147502259164876,894.4444444444446,1240.5555555555557,94.73684210526315,96.49122807017544,302.77777777777777,1452.7777777777778,14.25,648.4375,1,201
1051.2626262626263,333.4511186711534,,,,,,,491.364761648089,495.9766351535279,0.31719107132783264,0.4674043853294336,1177.7777777777778,205.91666666666669,0.17483490566037738,352.77777777777794,0.6786223691595696,867.7777777777778,1270.5555555555554,90.9090909090909,96.36363636363636,302.77777777777777,1875.0,13.75,937.5,1,201
1050.8585858585861,316.24397495271535,,,,,,,437.77875044282075,441.85831920823006,0.3009386602616313,0.4165914960718916,1172.2222222222222,267.6916666666668,0.22836255924170626,334.7222222222222,0.72238310935108,842.7777777777778,1277.7777777777778,89.0909090909091,94.54545454545455,302.77777777777777,1516.6666666666665,11.0,875.0,1,201
1027.5828460038988,293.7697513196906,,,,,,,412.1156886469189,415.79122799570774,0.2858842500749336,0.4010534919394278,1125.0,238.86333333333363,0.2123229629629632,313.8888888888887,0.7128332150717479,879.4444444444443,1230.5555555555557,92.98245614035088,98.24561403508771,302.77777777777777,1411.1111111111113,28.5,0.0,1,201
1079.6810699588477,278.46394500581636,,,,,,,395.85664170589524,399.6441433098602,0.25791314931216686,0.3666421989976942,1162.5,166.7925,0.1434774193548387,313.1944444444448,0.7034464391093969,872.2222222222223,1254.4444444444446,79.62962962962963,85.18518518518519,313.88888888888886,1494.4444444444446,18.0,0.0,1,201
1073.6363636363637,245.1961137157752,,,,,,,375.845145793885,379.3664363798746,0.22837910676321144,0.3500674516285127,1138.888888888889,140.0233333333335,0.12294731707317089,227.77777777777783,0.652386006470446,962.7777777777778,1224.4444444444446,83.63636363636363,90.9090909090909,302.77777777777777,1466.6666666666665,18.333333333333332,859.375,1,201
1111.425576519916,203.8591209269615,,,,,,,296.11358660628775,298.986760028417,0.18342129714639377,0.26642682412750973,1163.888888888889,140.02333333333317,0.120306443914081,252.77777777777783,0.6884490619405867,955.5555555555555,1250.0,83.01886792452831,94.33962264150944,316.66666666666663,1408.3333333333335,13.25,898.4375,1,201
1043.3723196881092,320.41293592975217,,,,,,,428.5737479728537,432.42506830035273,0.307093575211514,0.41075821150877895,1086.111111111111,247.1000000000001,0.22750895140664973,316.6666666666665,0.7476261377307867,844.4444444444445,1280.5555555555557,85.96491228070175,94.73684210526315,366.66666666666663,2002.7777777777778,19.0,945.3125,1,201
978.6111111111111,307.98694511210925,,,,,,,408.3288494059252,411.82435281735764,0.31471842248186016,0.4172534368042381,1056.9444444444443,197.67999999999995,0.1870296977660972,242.3611111111112,0.754262025718235,631.6666666666667,1205.0,93.33333333333333,98.33333333333333,302.77777777777777,1416.6666666666667,20.0,734.375,1,201
1010.6800766283525,309.26588412153626,,,,,,,425.50454832011957,429.1966646539687,0.3059978041253697,0.4210081490273467,1109.7222222222222,181.20666666666668,0.163290112640801,293.05555555555566,0.7268215706330511,671.6666666666667,1230.5555555555557,93.10344827586206,94.82758620689656,302.77777777777777,1427.7777777777778,14.5,937.5,1,201
1042.6587301587301,317.6144016396425,,,,,,,443.6370507207058,447.71653139980526,0.3046197115630444,0.42548634360273213,1136.111111111111,179.14749999999995,0.15768484107579459,298.6111111111113,0.7159329932512747,902.7777777777778,1241.6666666666667,92.85714285714286,92.85714285714286,302.77777777777777,1811.111111111111,14.0,898.4375,1,201
